INFO 2024-11-25 13:07:21,709 autoreload Watching for file changes with StatReloader
DEBUG 2024-11-25 13:07:21,924 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/base_tasks.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,924 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/transports.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,924 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/validators.py first seen with mtime 1732094374.8546398
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_uuid.cpython-312-darwin.so first seen with mtime 1712666334.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_sqlite3.cpython-312-darwin.so first seen with mtime 1712666331.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/_encoded_words.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lzma.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/dates.py first seen with mtime 1732094319.8409376
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/readers.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/unix_events.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/templatetags/__init__.py first seen with mtime 1732094319.8353493
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/backends/base/creation.py first seen with mtime 1732094319.7935622
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/urllib/request.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/abc.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/messages/__init__.py first seen with mtime 1732094319.6229997
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/log.py first seen with mtime 1732094319.843694
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/defaultfilters.py first seen with mtime 1732094319.831691
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/shutil.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/_virtualenv.py first seen with mtime 1732094119.5116854
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/utils.py first seen with mtime 1732094319.7923577
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/metadata/_collections.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1732094319.3603625
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/sites.py first seen with mtime 1732094319.2458203
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/enums.py first seen with mtime 1732094319.8070283
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/asgiref/current_thread_executor.py first seen with mtime 1732094319.1193736
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/protocols.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/http2/__init__.py first seen with mtime 1732179223.814109
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/charset_normalizer/version.py first seen with mtime 1732179223.978236
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/exception.py first seen with mtime 1732094319.7839735
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/handlers/__init__.py first seen with mtime 1732094319.7834792
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/wsgiref/util.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/requests/sessions.py first seen with mtime 1732179224.0717175
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1732094319.4059193
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/_base_connection.py first seen with mtime 1732179223.8102312
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/formats.py first seen with mtime 1732094319.8421297
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/metadata/_itertools.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/migrations/migration.py first seen with mtime 1732094319.8035245
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/idna/intranges.py first seen with mtime 1732179223.9092717
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/mediatypes.py first seen with mtime 1732094374.8981185
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/__init__.py first seen with mtime 1732094374.8491101
DEBUG 2024-11-25 13:07:21,925 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_asyncio.cpython-312-darwin.so first seen with mtime 1712666320.0
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1732094319.4522078
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/requests/__version__.py first seen with mtime 1732179224.0693374
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/formatting.py first seen with mtime 1732094374.8976192
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/lookups.py first seen with mtime 1732094319.8078363
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/asgiref/local.py first seen with mtime 1732094319.119524
DEBUG 2024-11-25 13:07:21,925 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/conf/urls/__init__.py first seen with mtime 1732094319.2425888
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/quoprimime.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/__init__.py first seen with mtime 1732094319.776354
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_contextvars.cpython-312-darwin.so first seen with mtime 1712666323.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/copyreg.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_queue.cpython-312-darwin.so first seen with mtime 1712666329.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1732094319.7734265
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/utils.py first seen with mtime 1732094319.833422
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/auth/backends.py first seen with mtime 1732094319.4040797
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1732094319.452618
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/checks/security/csrf.py first seen with mtime 1732094319.7811673
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/urllib3/connectionpool.py first seen with mtime 1732179223.8114047
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/asyncio/mixins.py first seen with mtime 1712665884.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/forms/boundfield.py first seen with mtime 1732094319.8152943
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1732094319.8329194
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/metadata/_functools.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/timezone.py first seen with mtime 1732094374.8986697
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_datetime.cpython-312-darwin.so first seen with mtime 1712666325.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_blake2.cpython-312-darwin.so first seen with mtime 1712666321.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/forms/utils.py first seen with mtime 1732094319.81656
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/regex_helper.py first seen with mtime 1732094319.8443918
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/email/_parseaddr.py first seen with mtime 1712665885.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_bz2.cpython-312-darwin.so first seen with mtime 1712666321.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1732094319.3605757
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/db/models/sql/where.py first seen with mtime 1732094319.8145094
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/deprecation.py first seen with mtime 1732094319.841431
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/rest_framework/utils/encoders.py first seen with mtime 1732094374.8973331
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1732094319.0891259
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_compiler.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/html.py first seen with mtime 1732094319.8426883
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/version.py first seen with mtime 1732094319.845435
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/serializers/__init__.py first seen with mtime 1732094319.7907004
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/lib-dynload/_statistics.cpython-312-darwin.so first seen with mtime 1712666331.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Library/Frameworks/Python.framework/Versions/3.12/lib/python3.12/multiprocessing/__init__.py first seen with mtime 1712665886.0
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/generic/detail.py first seen with mtime 1732094319.8491147
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/utils/http.py first seen with mtime 1732094319.8428943
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/__init__.py first seen with mtime 1732094319.1583529
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/files/storage/memory.py first seen with mtime 1732094319.7832592
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/views/generic/__init__.py first seen with mtime 1732094319.8486178
DEBUG 2024-11-25 13:07:21,926 autoreload File /Users/energostroyceo/PycharmProjects/pythonMyDiplom/.venv/lib/python3.12/site-packages/django/core/signing.py first seen with mtime 1732094319.7771893
